idx,tactile_timestamp,arm_joint_pos,hand_curr_joint_pos,hand_target_joint_pos
137,1708577305.0621653,"[ 1.98858928e-03  4.42083558e-03  3.19058489e-03  6.88006974e-04
 -1.56864441e+00 -1.96729532e-03]","[ 1.80089343e+00  2.14757305e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
138,1708577305.187501,"[ 1.98858928e-03  4.41875850e-03  3.19058489e-03  6.88006974e-04
 -1.56863913e+00 -1.96718977e-03]","[ 1.80089343e+00  1.99417509e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
139,1708577305.3348296,"[ 1.98858928e-03  4.41616214e-03  3.19058489e-03  6.88006974e-04
 -1.56863461e+00 -1.96709929e-03]","[ 1.80089343e+00  1.99417509e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
140,1708577305.4795134,"[ 1.98858928e-03  4.41356578e-03  3.19120048e-03  6.88006974e-04
 -1.56862857e+00 -1.96697865e-03]","[ 1.80089343e+00  1.99417509e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
141,1708577305.6343963,"[ 1.98858928e-03  4.41148870e-03  3.19058489e-03  6.88006974e-04
 -1.56862631e+00 -1.96693341e-03]","[ 1.80089343e+00  1.99417509e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
142,1708577305.7418547,"[ 1.98858928e-03  4.40889234e-03  3.19058489e-03  6.88006974e-04
 -1.56862254e+00 -1.96685801e-03]","[ 1.80089343e+00  1.99417509e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
143,1708577305.899222,"[ 1.98858928e-03  4.40629598e-03  3.19058489e-03  6.88006974e-04
 -1.56861953e+00 -1.96831613e-03]","[ 1.80089343e+00  1.99417509e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
144,1708577306.0413992,"[ 1.98858928e-03  4.40266108e-03  3.19058489e-03  6.88006974e-04
 -1.56861500e+00 -1.96822565e-03]","[ 1.80089343e+00  1.99417509e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
145,1708577306.1945314,"[ 1.98858928e-03  4.40006472e-03  3.19120048e-03  6.88006974e-04
 -1.56861123e+00 -1.96815026e-03]","[ 1.80089343e+00  1.99417509e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
146,1708577306.3047173,"[ 1.98858928e-03  4.39798764e-03  3.19058489e-03  6.88006974e-04
 -1.56860897e+00 -1.96810502e-03]","[ 1.80089343e+00  2.14757305e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
147,1708577306.4229753,"[ 1.98858928e-03  4.39539128e-03  3.19120048e-03  6.88006974e-04
 -1.56860369e+00 -1.96799946e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -9.20388475e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
148,1708577306.5648167,"[ 1.98858928e-03  4.39331419e-03  3.19120048e-03  6.88006974e-04
 -1.56859917e+00 -1.96790898e-03]","[ 1.80089343e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
149,1708577306.675013,"[ 1.98858928e-03  4.39123711e-03  3.19120048e-03  6.88006974e-04
 -1.56859464e+00 -1.96781850e-03]","[ 1.80089343e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
150,1708577306.790613,"[ 1.98858928e-03  4.38967929e-03  3.19120048e-03  6.88006974e-04
 -1.56859087e+00 -1.96774311e-03]","[ 1.80089343e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57693219e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
151,1708577306.9067986,"[ 1.98858928e-03  4.38760221e-03  3.19120048e-03  6.87146776e-04
 -1.56858258e+00 -1.96757723e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
152,1708577307.0590398,"[ 1.98858928e-03  4.38656366e-03  3.19181606e-03  6.87146776e-04
 -1.56857580e+00 -1.96744151e-03]","[ 1.80089343e+00  2.60776728e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.35650557e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
153,1708577307.1590295,"[ 1.98913757e-03  4.38448658e-03  3.19181606e-03  6.87146776e-04
 -1.56857278e+00 -1.96738119e-03]","[ 1.79935944e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.35650557e-01 -3.40543747e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
154,1708577307.3026626,"[ 1.98858928e-03  4.38344804e-03  3.19120048e-03  6.87146776e-04
 -1.56856901e+00 -1.96730580e-03]","[ 1.80089343e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57233036e+00 -7.66990380e-03  4.35650557e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
155,1708577307.4085772,"[ 1.98913757e-03  4.38137095e-03  3.19181606e-03  6.87146776e-04
 -1.56856449e+00 -1.96721532e-03]","[ 1.80089343e+00  2.60776728e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57233036e+00 -7.66990380e-03  4.37184513e-01 -3.40543747e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
156,1708577307.5619793,"[ 1.98858928e-03  4.37877459e-03  3.19181606e-03  6.87146776e-04
 -1.56855921e+00 -1.96710976e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
157,1708577307.7045448,"[ 1.98858928e-03  4.37825532e-03  3.19181606e-03  6.87146776e-04
 -1.56855695e+00 -1.96706452e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.40543747e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
158,1708577307.8522463,"[ 1.98858928e-03  4.37617823e-03  3.19181606e-03  6.87146776e-04
 -1.56855393e+00 -1.96700420e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
159,1708577307.996764,"[ 1.98858928e-03  4.37410115e-03  3.19181606e-03  6.86286578e-04
 -1.56854941e+00 -1.96691372e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
160,1708577308.1361954,"[ 1.98913757e-03  4.37306261e-03  3.19181606e-03  6.86286578e-04
 -1.56854714e+00 -1.96686849e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
161,1708577308.2447026,"[ 1.98913757e-03  4.37098552e-03  3.19181606e-03  6.86286578e-04
 -1.56854337e+00 -1.96831152e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
162,1708577308.3822277,"[ 1.98913757e-03  4.36942770e-03  3.19181606e-03  6.86286578e-04
 -1.56854111e+00 -1.96826628e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
163,1708577308.4973767,"[ 1.98858928e-03  4.36838916e-03  3.19181606e-03  6.86286578e-04
 -1.56853885e+00 -1.96822105e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.40543747e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
164,1708577308.6360004,"[ 1.98913757e-03  4.36579280e-03  3.19181606e-03  6.86286578e-04
 -1.56853583e+00 -1.96816073e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
165,1708577308.7722697,"[ 1.98913757e-03  4.36423499e-03  3.19181606e-03  6.86286578e-04
 -1.56853282e+00 -1.96810041e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.40543747e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
166,1708577308.926511,"[ 1.98913757e-03  4.36111936e-03  3.19181606e-03  6.86286578e-04
 -1.56852905e+00 -1.96802501e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
167,1708577309.0814366,"[ 1.98913757e-03  4.35956155e-03  3.19181606e-03  6.86286578e-04
 -1.56852603e+00 -1.96796469e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.40543747e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
168,1708577309.2161913,"[ 1.98858928e-03  4.35748446e-03  3.19181606e-03  6.86286578e-04
 -1.56852302e+00 -1.96790437e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
169,1708577309.3530936,"[ 1.98913757e-03  4.35436883e-03  3.19181606e-03  6.86286578e-04
 -1.56851925e+00 -1.96782898e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.40543747e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
170,1708577309.5036585,"[ 1.98913757e-03  4.35177247e-03  3.19243164e-03  6.86286578e-04
 -1.56851472e+00 -1.96773850e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.40543747e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
171,1708577309.643761,"[ 1.98913757e-03  4.34813757e-03  3.19181606e-03  6.86286578e-04
 -1.56851095e+00 -1.96766310e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
172,1708577309.8039117,"[ 1.98913757e-03  4.33411724e-03  3.19243164e-03  6.85426380e-04
 -1.56849210e+00 -1.96880454e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.37184513e-01 -3.40543747e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
